"1482854034","13.0","40.0"
"1482854059","14.0","40.0"
"1482854361","14.0","40.0"
"1482854662","14.0","40.0"
"1484266813","14.0","40.0"
"1484267001","14.0","40.0"
"1484267114","14.0","40.0"
"1484267303","14.0","40.0"
"1484267415","14.0","40.0"
